Year,half-marathon time,marathon time
2008,1:37:10,03:48:33
2008,1:37:10,03:26:35
2008,1:37:13,03:37:27
2008,1:37:14,03:22:47
2008,1:37:15,04:11:00
2008,1:37:16,03:38:14
2008,1:37:17,03:50:02
2008,1:37:17,03:41:10
2008,1:37:18,03:45:38
2008,1:37:19,03:29:27
2008,1:37:20,03:29:05
2008,1:37:21,03:50:31
2008,1:37:22,03:35:09
2008,1:37:23,03:56:04
2008,1:37:23,03:37:22
2008,1:37:24,04:14:22
2008,1:37:25,03:28:51
2008,1:37:26,03:39:24
2008,1:37:28,04:01:59
2008,1:37:28,03:12:50
2008,1:37:29,04:04:15
2008,1:37:29,03:45:18
2008,1:37:29,03:38:16
2008,1:37:31,04:31:56
2008,1:37:31,04:00:31
2008,1:37:31,03:46:01
2008,1:37:32,04:09:22
2008,1:37:32,03:33:24
2008,1:37:32,03:30:20
2008,1:37:33,03:44:14
2008,1:37:33,03:24:26
2008,1:37:34,03:43:54
2008,1:37:34,03:39:21
2008,1:37:36,03:49:44
2008,1:37:36,03:44:49
2008,1:37:36,03:34:28
2008,1:37:36,03:31:53
2008,1:37:38,03:42:28
2008,1:37:38,03:37:05
2008,1:37:38,03:13:22
2008,1:37:39,04:01:13
2008,1:37:39,03:32:31
2008,1:37:39,03:26:26
2008,1:37:39,03:26:20
2008,1:37:40,03:30:32
2008,1:37:40,03:22:41
2008,1:37:41,03:39:05
2008,1:37:42,03:30:54
2008,1:37:42,03:31:17
2008,1:37:42,03:23:16
2008,1:37:43,03:55:31
2008,1:37:44,03:15:30
2008,1:37:45,03:46:42
2008,1:37:46,03:57:53
2008,1:37:46,03:49:44
2008,1:37:46,03:27:10
2008,1:37:47,03:24:03
2008,1:37:48,03:26:09
2008,1:37:49,04:00:04
2008,1:37:49,03:32:14
2008,1:37:49,03:30:01
2008,1:37:50,03:57:24
2008,1:37:50,03:41:22
2008,1:37:50,03:36:02
2008,1:37:51,03:59:50
2008,1:37:51,03:47:41
2008,1:37:52,03:52:13
2008,1:37:54,03:56:59
2008,1:37:54,03:55:46
2008,1:37:54,03:39:49
2008,1:37:57,03:52:12
2008,1:37:58,04:32:16
2008,1:37:58,03:48:48
2008,1:38:00,03:58:20
2008,1:38:00,03:02:17
2008,1:38:01,03:46:14
2008,1:38:01,03:38:00
2008,1:38:02,03:30:50
2008,1:38:02,04:08:29
2008,1:38:02,03:35:47
2008,1:38:02,03:32:36
2008,1:38:03,03:25:52
2008,1:38:04,04:05:55
2008,1:38:04,03:57:23
2008,1:38:06,03:22:59
2008,1:38:07,03:30:32
2008,1:38:07,03:20:08
2008,1:38:08,03:33:17
2008,1:38:10,03:46:18
2008,1:38:10,03:33:40
2008,1:38:11,04:01:43
2008,1:38:11,03:34:44
2008,1:38:11,03:23:14
2008,1:38:12,03:58:06
2008,1:38:12,03:37:57
2008,1:38:12,03:20:41
2008,1:38:13,03:29:37
2008,1:38:14,03:38:15
2008,1:38:14,03:26:16
2008,1:38:14,03:21:53
2008,1:38:15,04:12:44
2008,1:38:16,03:38:40
2008,1:38:16,03:28:39
2008,1:38:17,03:25:43
2008,1:38:17,03:26:43
2008,1:38:17,03:24:17
2008,1:38:18,03:46:35
2008,1:38:18,03:29:37
2008,1:38:18,03:31:03
2008,1:38:19,04:09:38
2008,1:38:19,03:38:28
2008,1:38:19,03:35:42
2008,1:38:20,03:46:13
2008,1:38:20,03:40:29
2008,1:38:20,03:36:30
2008,1:38:21,03:28:24
2008,1:38:23,03:22:47
2008,1:38:23,03:19:18
2008,1:38:26,03:47:09
2008,1:38:26,03:25:47
2008,1:38:28,03:44:35
2008,1:38:28,04:01:32
2008,1:38:29,03:34:54
2008,1:38:29,03:27:36
2008,1:38:30,04:25:14
2008,1:38:30,03:40:32
2008,1:38:30,03:26:16
2008,1:38:31,03:46:48
2008,1:38:31,03:32:31
2008,1:38:32,03:34:06
2008,1:38:33,03:29:45
2008,1:38:34,04:06:39
2008,1:38:34,03:49:00
2008,1:38:34,03:43:08
2008,1:38:35,03:44:14
2008,1:38:35,03:30:50
2008,1:38:37,03:42:16
2008,1:38:39,03:38:04
2008,1:38:40,03:43:51
2008,1:38:43,03:34:10
2008,1:38:44,03:50:48
2008,1:38:44,03:36:48
2008,1:38:46,03:54:52
2008,1:38:47,03:37:23
2008,1:38:48,03:26:30
2008,1:38:49,03:30:15
2008,1:38:50,03:56:49
2008,1:38:50,03:37:15
2008,1:38:51,03:51:15
2008,1:38:51,03:25:22
2008,1:38:52,04:14:08
2008,1:38:53,03:41:08
2008,1:38:53,03:51:13
2008,1:38:53,03:51:14
2008,1:38:54,04:09:11
2008,1:38:55,03:40:40
2008,1:38:55,03:31:50
2008,1:38:56,03:54:01
2008,1:38:56,03:49:11
2008,1:38:56,03:34:48
2008,1:38:56,03:43:29
2008,1:38:58,03:43:51
2008,1:38:58,03:39:01
2008,1:38:58,03:16:11
2008,1:39:00,04:13:04
2008,1:39:00,03:41:08
2008,1:39:00,03:46:46
2008,1:39:01,03:42:09
2008,1:39:02,04:11:26
2008,1:39:06,03:37:48
2008,1:39:07,03:42:06
2008,1:39:07,03:42:36
2008,1:39:07,03:28:21
2008,1:39:08,03:47:27
2008,1:39:08,03:30:41
2008,1:39:09,04:15:25
2008,1:39:09,03:49:37
2008,1:39:09,03:36:17
2008,1:39:09,03:37:36
2008,1:39:09,03:22:35
2008,1:39:10,04:01:20
2008,1:39:10,03:36:48
2008,1:39:11,03:45:58
2008,1:39:12,04:34:35
2008,1:39:12,03:42:14
2008,1:39:13,03:27:13
2008,1:39:15,03:53:35
2008,1:39:16,04:27:56
2008,1:39:16,04:00:04
2008,1:39:16,03:29:19
2008,1:39:17,04:31:32
2008,1:39:17,03:48:27
2008,1:39:17,03:40:23
2008,1:39:18,03:44:42
2008,1:39:19,04:04:11
2008,1:39:19,04:05:14
2008,1:39:19,03:52:58
2008,1:39:20,04:56:50
2008,1:39:21,03:53:34
2008,1:39:22,04:31:37
2008,1:39:22,04:00:06
2008,1:39:22,03:27:51
2008,1:39:23,03:59:25
2008,1:39:23,03:33:31
2008,1:39:24,04:05:58
2008,1:39:24,03:55:56
2008,1:39:24,03:52:11
2008,1:39:25,04:11:28
2008,1:39:25,03:22:21
2008,1:39:27,03:54:55
2008,1:39:27,03:40:11
2008,1:39:27,03:33:32
2008,1:39:28,04:48:37
2008,1:39:29,03:59:24
2008,1:39:29,03:33:15
2008,1:39:32,03:49:19
2008,1:39:32,03:34:45
2008,1:39:34,03:32:45
2008,1:39:34,03:33:01
2008,1:39:34,03:20:12
2008,1:39:35,04:34:27
2008,1:39:35,03:25:06
2008,1:39:37,04:02:06
2008,1:39:37,03:57:39
2008,1:39:37,03:50:31
2008,1:39:38,03:39:54
2008,1:39:38,03:32:21
2008,1:39:38,03:29:18
2008,1:39:38,03:16:05
2008,1:39:39,03:49:10
2008,1:39:39,03:52:22
2008,1:39:39,03:57:32
2008,1:39:39,03:30:01
2008,1:39:40,03:50:00
2008,1:39:41,04:18:24
2008,1:39:42,03:39:47
2008,1:39:42,03:27:26
2008,1:39:43,03:28:16
2008,1:39:46,03:40:39
2008,1:39:46,03:32:29
2008,1:39:47,03:37:29
2008,1:39:47,03:33:57
2008,1:39:48,03:34:44
2008,1:39:49,03:29:30
2008,1:39:49,03:30:25
2008,1:39:50,04:00:29
2008,1:39:50,03:37:14
2008,1:39:50,03:40:19
2008,1:39:51,03:39:50
2008,1:39:52,03:41:53
2008,1:39:52,03:34:59
2008,1:39:53,04:04:08
2008,1:39:53,03:37:40
2008,1:39:54,03:35:52
2008,1:39:54,03:54:11
2008,1:39:54,03:39:16
2008,1:39:54,03:33:35
2008,1:39:55,03:49:15
2008,1:39:56,03:17:49
2008,1:39:56,04:06:29
2008,1:39:56,03:57:52
2008,1:39:56,03:28:53
2008,1:39:57,03:43:30
2008,1:39:58,03:29:17
2008,1:40:00,04:24:59
2008,1:40:00,03:28:56
2008,1:40:01,03:39:11
2008,1:40:02,03:39:51
2008,1:40:02,03:31:30
2008,1:40:04,04:58:29
2008,1:40:04,03:24:23
2008,1:40:04,04:16:30
2008,1:40:04,04:11:39
2008,1:40:04,03:52:51
2008,1:40:05,03:41:49
2008,1:40:05,03:24:10
2008,1:40:07,03:41:09
2008,1:40:08,03:38:26
2008,1:40:09,03:44:05
2008,1:40:10,03:16:23
2008,1:40:11,03:26:53
2008,1:40:12,03:39:03
2008,1:40:12,03:31:17
2008,1:40:13,04:26:40
2008,1:40:13,04:02:58
2008,1:40:13,03:28:38
2008,1:40:14,03:31:35
2008,1:40:15,03:43:32
2008,1:40:16,03:51:41
2008,1:40:16,03:31:31
2008,1:40:16,03:02:37
2008,1:40:17,04:06:00
2008,1:40:17,03:34:28
2008,1:40:18,04:05:36
2008,1:40:18,03:33:15
2008,1:40:20,03:54:23
2008,1:40:20,03:19:18
2008,1:40:22,03:49:06
2008,1:40:22,03:54:44
2008,1:40:22,03:52:06
2008,1:40:23,03:47:40
2008,1:40:23,03:43:40
2008,1:40:26,03:34:41
2008,1:40:27,04:07:05
2008,1:40:27,03:50:37
2008,1:40:29,03:40:15
2008,1:40:29,03:29:18
2008,1:40:32,03:40:03
2008,1:40:32,03:37:58
2008,1:40:33,03:43:16
2008,1:40:33,03:33:16
2008,1:40:33,03:39:08
2008,1:40:34,03:43:15
2008,1:40:36,03:30:40
2008,1:40:37,03:45:13
2008,1:40:37,03:22:32
2008,1:40:37,03:52:36
2008,1:40:38,03:25:23
2008,1:40:40,03:53:49
2008,1:40:40,03:55:28
2008,1:40:41,03:50:53
2008,1:40:41,03:25:24
2008,1:40:43,04:38:54
2008,1:40:44,03:38:25
2008,1:40:44,03:32:11
2008,1:40:45,03:51:33
2008,1:40:46,03:43:02
2008,1:40:46,03:32:11
2008,1:40:47,03:48:38
2008,1:40:47,03:28:47
2008,1:40:48,03:46:43
2008,1:40:48,03:39:12
2008,1:40:50,04:02:37
2008,1:40:51,03:44:08
2008,1:40:52,03:54:48
2008,1:40:52,03:39:41
2008,1:40:53,04:14:52
2008,1:40:53,04:17:51
2008,1:40:53,03:40:32
2008,1:40:55,03:37:14
2008,1:40:56,04:12:45
2008,1:40:56,04:07:03
2008,1:40:56,03:51:01
2008,1:40:57,03:48:51
2008,1:40:57,03:56:10
2008,1:40:57,03:45:43
2008,1:40:58,04:02:02
2008,1:40:59,04:16:03
2008,1:40:59,03:59:50
2008,1:41:00,03:43:30
2008,1:41:01,03:47:25
2008,1:41:02,04:20:18
2008,1:41:02,03:52:20
2008,1:41:03,03:45:00
2008,1:41:04,03:23:29
2008,1:41:06,04:43:13
2008,1:41:06,04:18:13
2008,1:41:07,03:33:02
2008,1:41:08,03:55:55
2008,1:41:10,03:55:55
2008,1:41:10,03:50:01
2008,1:41:11,03:41:24
2008,1:41:12,03:38:44
2008,1:41:13,03:49:36
2008,1:41:13,03:42:46
2008,1:41:13,03:30:51
2008,1:41:15,04:33:07
2008,1:41:16,03:38:00
2008,1:41:16,03:37:57
2008,1:41:16,03:31:38
2008,1:41:16,03:26:34
2008,1:41:16,02:55:15
2008,1:41:17,03:42:02
2008,1:41:17,03:35:34
2008,1:41:20,04:13:38
2008,1:41:20,04:12:39
2008,1:41:21,03:52:00
2008,1:41:22,03:52:39
2008,1:41:22,03:25:49
2008,1:41:23,03:34:08
2008,1:41:26,03:32:58
2008,1:41:26,03:48:59
2008,1:41:27,04:57:43
2008,1:41:27,03:57:22
2008,1:41:27,03:43:20
2008,1:41:27,03:16:21
2008,1:41:28,03:32:32
2008,1:41:28,03:21:03
2008,1:41:29,03:28:33
2008,1:41:29,04:12:36
2008,1:41:29,03:34:18
2008,1:41:30,03:37:15
2008,1:41:32,04:15:42
2008,1:41:33,04:47:56
2008,1:41:33,04:15:14
2008,1:41:33,04:05:10
2008,1:41:33,03:46:16
2008,1:41:33,03:18:35
2008,1:41:35,03:41:13
2008,1:41:35,03:26:33
2008,1:41:36,03:15:50
2008,1:41:37,03:51:55
2008,1:41:38,03:38:06
2008,1:41:40,04:19:38
2008,1:41:41,04:18:14
2008,1:41:41,03:26:59
2008,1:41:41,03:53:49
2008,1:41:41,03:48:43
2008,1:41:42,03:57:40
2008,1:41:43,04:14:53
2008,1:41:44,03:40:28
2008,1:41:45,03:40:43
2008,1:41:47,04:49:25
2008,1:41:47,03:59:01
2008,1:41:48,04:11:23
2008,1:41:49,03:33:12
2008,1:41:50,03:51:20
2008,1:41:51,03:51:32
2008,1:41:51,03:46:50
2008,1:41:51,03:58:01
2008,1:41:52,03:29:28
2008,1:41:53,03:59:05
2008,1:41:53,03:56:17
2008,1:41:54,04:09:32
2008,1:41:56,03:30:30
2008,1:41:57,04:24:44
2008,1:41:57,03:59:24
2008,1:41:57,03:31:47
2008,1:41:57,03:20:44
2008,1:41:58,04:02:10
2008,1:41:58,03:43:29
2008,1:41:59,04:51:55
2008,1:42:00,03:44:51
2008,1:42:00,03:44:02
2008,1:42:01,04:01:32
2008,1:42:01,03:53:59
2008,1:42:01,03:52:58
2008,1:42:01,03:37:54
2008,1:42:01,03:31:12
2008,1:42:04,03:40:24
2008,1:42:05,04:06:34
2008,1:42:05,03:35:32
2008,1:42:06,03:51:41
2008,1:42:06,03:41:11
2008,1:42:07,03:27:59
2008,1:42:08,04:14:41
2008,1:42:08,03:35:06
2008,1:42:09,03:55:46
2008,1:42:09,03:48:43
2008,1:42:09,03:44:10
2008,1:42:10,03:49:04
2008,1:42:10,04:18:34
2008,1:42:11,04:04:18
2008,1:42:13,04:14:54
2008,1:42:13,04:04:18
2008,1:42:14,04:18:36
2008,1:42:14,03:56:36
2008,1:42:14,04:32:56
2008,1:42:15,03:49:34
2008,1:42:17,04:45:11
2008,1:42:17,03:50:47
2008,1:42:17,04:17:59
2008,1:42:18,04:45:34
2008,1:42:18,03:56:42
2008,1:42:18,03:36:40
2008,1:42:19,03:46:18
2008,1:42:21,03:42:58
2008,1:42:21,03:50:52
2008,1:42:22,03:49:56
2008,1:42:23,04:09:50
2008,1:42:23,04:02:37
2008,1:42:23,03:47:56
2008,1:42:24,03:40:43
2008,1:42:26,03:45:22
2008,1:42:27,04:18:47
2008,1:42:29,03:54:04
2008,1:42:30,04:03:05
2008,1:42:31,03:31:04
2008,1:42:31,03:51:37
2008,1:42:32,04:24:11
2008,1:42:32,03:55:08
2008,1:42:34,03:27:21
2008,1:42:35,04:07:14
2008,1:42:35,03:54:58
2008,1:42:35,03:50:31
2008,1:42:35,04:14:08
2008,1:42:35,03:51:40
2008,1:42:36,03:44:49
2008,1:42:37,03:55:29
2008,1:42:38,04:03:37
2008,1:42:40,03:36:45
2008,1:42:41,04:21:22
2008,1:42:41,03:58:31
2008,1:42:42,03:51:00
2008,1:42:43,03:44:35
2008,1:42:43,03:59:00
2008,1:42:43,03:47:39
2008,1:42:44,03:45:04
2008,1:42:44,04:04:57
2008,1:42:45,03:58:33
2008,1:42:45,03:48:39
2008,1:42:45,03:46:24
2008,1:42:45,03:30:33
2008,1:42:45,04:06:36
2008,1:42:46,03:57:04
2008,1:42:46,03:46:09
2008,1:42:47,03:50:37
2008,1:42:47,03:42:34
2008,1:42:47,03:39:49
2008,1:42:48,04:15:20
2008,1:42:48,03:48:54
2008,1:42:50,03:52:13
2008,1:42:52,03:57:06
2008,1:42:52,03:33:13
2008,1:42:53,03:58:43
2008,1:42:53,03:47:18
2008,1:42:55,03:55:55
2008,1:42:55,03:48:50
2008,1:42:55,03:31:53
2008,1:42:58,03:29:17
2008,1:42:59,03:36:29
2008,1:42:59,03:39:32
2008,1:43:00,03:48:53
2008,1:43:00,04:52:12
2008,1:43:01,03:57:07
2008,1:43:01,03:46:18
2008,1:43:03,04:13:30
2008,1:43:06,03:53:33
2008,1:43:08,03:57:42
2008,1:43:08,03:43:18
2008,1:43:09,03:57:47
2008,1:43:09,04:04:13
2008,1:43:10,03:41:34
2008,1:43:10,03:29:32
2008,1:43:11,03:58:56
2008,1:43:11,03:58:31
2008,1:43:11,03:35:14
2008,1:43:12,03:30:34
2008,1:43:13,03:52:31
2008,1:43:14,03:48:40
2008,1:43:18,03:44:26
2008,1:43:19,04:00:21
2008,1:43:19,03:55:56
2008,1:43:19,03:34:17
2008,1:43:20,03:43:46
2008,1:43:20,03:38:40
2008,1:43:21,04:41:35
2008,1:43:21,03:54:20
2008,1:43:22,03:57:01
2008,1:43:22,03:50:10
2008,1:43:22,03:33:39
2008,1:43:24,03:50:53
2008,1:43:25,03:28:48
2008,1:43:25,03:55:43
2008,1:43:27,03:33:12
2008,1:43:30,03:54:00
2008,1:43:30,03:44:21
2008,1:43:30,03:18:20
2008,1:43:30,03:44:12
2008,1:43:30,03:38:17
2008,1:43:32,03:37:27
2008,1:43:33,03:52:46
2008,1:43:33,03:59:50
2008,1:43:34,03:39:01
2008,1:43:34,03:40:24
2008,1:43:34,03:37:59
2008,1:43:35,04:24:02
2008,1:43:35,03:54:59
2008,1:43:36,03:39:33
2008,1:43:37,04:38:36
2008,1:43:37,03:47:44
2008,1:43:38,04:03:54
2008,1:43:38,04:05:38
2008,1:43:39,04:25:12
2008,1:43:39,04:10:50
2008,1:43:39,04:07:54
2008,1:43:39,04:06:07
2008,1:43:39,04:01:36
2008,1:43:39,03:57:43
2008,1:43:40,03:51:15
2008,1:43:41,04:12:31
2008,1:43:41,04:11:03
2008,1:43:43,04:12:26
2008,1:43:43,03:46:13
2008,1:43:43,03:52:37
2008,1:43:43,03:42:29
2008,1:43:44,04:31:56
2008,1:43:44,03:48:13
2008,1:43:44,03:25:31
2008,1:43:45,03:44:18
2008,1:43:47,03:42:25
2008,1:43:48,03:52:02
2008,1:43:49,04:08:12
2008,1:43:50,04:10:46
2008,1:43:50,03:39:30
2008,1:43:50,04:44:33
2008,1:43:51,04:12:46
2008,1:43:51,03:55:39
2008,1:43:51,03:49:42
2008,1:43:52,03:35:38
2008,1:43:53,03:39:59
2008,1:43:53,03:33:02
2008,1:43:55,04:03:20
2008,1:43:55,03:40:34
2008,1:43:57,03:59:44
2008,1:43:57,03:40:46
2008,1:43:58,04:13:03
2008,1:43:58,03:58:53
2008,1:43:58,03:41:50
2008,1:43:58,03:37:45
2008,1:43:59,03:46:44
2008,1:44:00,03:45:11
2008,1:44:01,04:05:57
2008,1:44:01,03:55:48
2008,1:44:01,04:01:36
2008,1:44:01,03:55:24
2008,1:44:01,03:53:36
2008,1:44:01,03:47:35
2008,1:44:01,03:34:10
2008,1:44:02,03:56:17
2008,1:44:02,03:21:13
2008,1:44:04,04:20:16
2008,1:44:07,03:59:08
2008,1:44:07,03:47:18
2008,1:44:07,03:49:41
2008,1:44:08,04:26:42
2008,1:44:08,04:20:50
2008,1:44:08,03:13:50
2008,1:44:12,03:49:33
2008,1:44:15,04:29:03
2008,1:44:15,03:40:59
2008,1:44:16,03:55:10
2008,1:44:17,04:04:43
2008,1:44:17,04:00:26
2008,1:44:17,03:37:57
2008,1:44:18,04:12:29
2008,1:44:18,04:01:23
2008,1:44:18,03:24:00
2008,1:44:19,04:27:04
2008,1:44:19,03:57:06
2008,1:44:22,04:30:01
2008,1:44:22,03:43:55
2008,1:44:25,03:45:08
2008,1:44:26,03:58:00
2008,1:44:26,03:37:04
2008,1:44:27,04:27:59
2008,1:44:27,04:05:14
2008,1:44:27,04:00:56
2008,1:44:27,03:45:02
2008,1:44:27,03:49:13
2008,1:44:29,03:30:16
2008,1:44:30,03:48:10
2008,1:44:32,03:43:38
2008,1:44:32,03:30:43
2008,1:44:33,03:51:15
2008,1:44:33,03:55:27
2008,1:44:33,03:45:03
2008,1:44:35,03:54:42
2008,1:44:36,03:46:56
2008,1:44:36,03:41:12
2008,1:44:37,04:45:10
2008,1:44:37,04:20:09
2008,1:44:37,03:48:59
2008,1:44:38,03:59:19
2008,1:44:38,03:45:15
2008,1:44:39,04:43:01
2008,1:44:39,03:42:59
2008,1:44:41,03:24:10
2008,1:44:42,03:46:25
2008,1:44:43,03:58:39
2008,1:44:45,04:05:04
2008,1:44:45,04:09:51
2008,1:44:46,03:57:25
2008,1:44:46,03:29:01
2008,1:44:48,04:16:44
2008,1:44:49,04:16:36
2008,1:44:49,03:58:57
2008,1:44:50,04:01:58
2008,1:44:51,03:56:43
2008,1:44:51,03:23:27
2008,1:44:52,03:56:43
2008,1:44:52,03:28:01
2008,1:44:53,03:48:23
2008,1:44:53,03:36:28
2008,1:44:54,03:52:43
2008,1:44:54,03:44:17
2008,1:44:55,04:23:21
2008,1:44:55,03:44:03
2008,1:44:56,03:44:42
2008,1:44:56,03:45:08
2008,1:44:57,04:06:39
2008,1:44:57,04:02:06
2008,1:44:57,03:58:32
2008,1:44:58,04:03:03
2008,1:44:58,03:23:46
2008,1:44:59,03:43:39
2008,1:45:01,03:58:06
2008,1:45:02,03:59:08
2008,1:45:04,03:58:11
2008,1:45:04,04:08:09
2008,1:45:04,03:48:05
2008,1:45:05,04:57:38
2008,1:45:05,03:50:37
2008,1:45:05,03:45:34
2008,1:45:06,04:04:30
2008,1:45:07,03:48:34
2008,1:45:08,04:00:29
2008,1:45:09,03:57:47
2008,1:45:09,03:35:44
2008,1:45:10,03:48:47
2008,1:45:10,03:57:19
2008,1:45:10,03:47:37
2008,1:45:10,03:41:09
2008,1:45:12,03:56:07
2008,1:45:12,03:39:14
2008,1:45:12,03:30:11
2008,1:45:13,04:55:28
2008,1:45:13,03:35:32
2008,1:45:14,03:25:39
2008,1:45:15,03:41:34
2008,1:45:16,03:51:34
2008,1:45:17,03:34:16
2008,1:45:18,04:27:46
2008,1:45:18,04:05:22
2008,1:45:20,03:56:57
2008,1:45:23,04:17:35
2008,1:45:23,04:05:29
2008,1:45:23,03:46:21
2008,1:45:24,03:43:01
2008,1:45:24,03:30:49
2008,1:45:25,03:35:16
2008,1:45:27,04:06:03
2008,1:45:28,03:44:43
2008,1:45:29,04:03:38
2008,1:45:29,03:58:35
2008,1:45:29,03:57:15
2008,1:45:29,03:49:50
2008,1:45:31,04:16:26
2008,1:45:31,03:54:53
2008,1:45:31,03:36:53
2008,1:45:33,04:34:36
2008,1:45:33,03:52:59
2008,1:45:33,03:46:38
2008,1:45:34,04:08:42
2008,1:45:34,03:46:10
2008,1:45:36,03:47:02
2008,1:45:37,04:10:01
2008,1:45:37,03:58:46
2008,1:45:38,04:18:04
2008,1:45:39,03:27:42
2008,1:45:41,04:04:56
2008,1:45:41,03:55:06
2008,1:45:41,04:03:26
2008,1:45:42,03:44:08
2008,1:45:43,04:03:28
2008,1:45:43,03:31:51
2008,1:45:46,03:50:49
2008,1:45:47,03:57:00
2008,1:45:49,04:00:03
2008,1:45:50,04:08:42
2008,1:45:50,04:02:55
2008,1:45:50,03:42:20
2008,1:45:52,04:39:51
2008,1:45:52,03:57:06
2008,1:45:52,03:54:47
2008,1:45:53,04:12:40
2008,1:45:54,04:10:38
2008,1:45:54,03:48:00
2008,1:45:54,03:44:56
2008,1:45:54,03:24:39
2008,1:45:55,04:05:22
2008,1:45:56,04:35:26
2008,1:45:57,03:57:57
2008,1:45:57,03:44:53
2008,1:45:59,04:37:13
2008,1:45:59,04:29:15
2008,1:45:59,04:19:32
2008,1:45:59,03:44:44
2008,1:46:00,03:55:06
2008,1:46:01,03:56:31
2008,1:46:02,05:04:57
2008,1:46:04,04:16:55
2008,1:46:04,03:30:10
2008,1:46:05,03:50:33
2008,1:46:07,04:07:37
2008,1:46:07,03:35:39
2008,1:46:08,03:56:05
2008,1:46:08,03:51:14
2008,1:46:09,04:07:01
2008,1:46:09,04:05:21
2008,1:46:10,04:11:02
2008,1:46:10,03:57:38
2008,1:46:11,03:42:01
2008,1:46:12,04:03:35
2008,1:46:12,03:47:32
2008,1:46:13,03:49:44
2008,1:46:14,04:17:45
2008,1:46:14,04:20:24
2008,1:46:15,04:32:57
2008,1:46:15,04:20:17
2008,1:46:15,04:06:12
2008,1:46:17,04:04:37
2008,1:46:17,03:54:52
2008,1:46:18,03:39:24
2008,1:46:19,03:44:30
2008,1:46:19,03:41:05
2008,1:46:20,04:38:51
2008,1:46:21,03:57:46
2008,1:46:21,03:59:20
2008,1:46:21,03:46:53
2008,1:46:23,04:34:46
2008,1:46:23,03:39:29
2008,1:46:24,03:45:13
2008,1:46:25,03:42:10
2008,1:46:26,03:51:40
2008,1:46:26,03:49:28
2008,1:46:26,03:45:02
2008,1:46:27,04:07:06
2008,1:46:27,03:53:22
2008,1:46:28,03:45:05
2008,1:46:29,03:39:43
2008,1:46:30,04:08:27
2008,1:46:30,04:08:06
2008,1:46:31,03:57:23
2008,1:46:33,03:58:33
2008,1:46:33,03:37:55
2008,1:46:37,03:57:57
2008,1:46:38,04:13:02
2008,1:46:39,04:04:08
2008,1:46:39,03:58:36
2008,1:46:39,03:45:39
2008,1:46:40,03:59:06
2008,1:46:41,03:49:56
2008,1:46:42,04:03:58
2008,1:46:42,04:03:00
2008,1:46:43,03:54:06
2008,1:46:43,03:45:10
2008,1:46:48,04:11:22
2008,1:46:49,04:05:37
2008,1:46:49,03:43:20
2008,1:46:49,03:44:40
2008,1:46:52,04:47:40
2008,1:46:52,03:17:29
2008,1:46:53,03:46:12
2008,1:46:54,03:33:29
2008,1:46:55,04:16:34
2008,1:46:56,03:48:52
2008,1:46:57,03:54:06
2008,1:46:58,03:59:23
2008,1:46:58,04:00:31
2008,1:47:01,03:58:22
2008,1:47:01,03:49:11
2008,1:47:01,03:37:05
2008,1:47:04,04:16:49
2008,1:47:04,03:47:53
2008,1:47:06,04:29:31
2008,1:47:06,03:57:21
2008,1:47:06,03:52:07
2008,1:47:07,04:15:23
2008,1:47:07,04:06:55
2008,1:47:08,04:09:13
2008,1:47:09,03:53:18
2008,1:47:10,03:47:52
2008,1:47:11,03:39:49
2008,1:47:12,03:40:22
2008,1:47:13,04:14:59
2008,1:47:14,04:11:25
2008,1:47:14,03:28:42
2008,1:47:15,05:09:57
2008,1:47:16,04:01:02
2008,1:47:18,04:17:51
2008,1:47:19,04:00:48
2008,1:47:19,03:53:33
2008,1:47:20,04:13:39
2008,1:47:23,04:23:46
2008,1:47:26,04:24:08
2008,1:47:28,03:59:29
2008,1:47:29,03:45:13
2008,1:47:30,03:58:52
2008,1:47:31,04:37:54
2008,1:47:32,04:05:04
2008,1:47:36,04:30:36
2008,1:47:37,04:07:28
2008,1:47:38,04:21:38
2008,1:47:38,04:06:29
2008,1:47:38,03:35:42
2008,1:47:39,04:24:15
2008,1:47:39,04:04:33
2008,1:47:41,04:10:35
2008,1:47:41,03:58:37
2008,1:47:41,03:50:43
2008,1:47:41,03:42:22
2008,1:47:42,04:00:17
2008,1:47:42,03:58:00
2008,1:47:42,04:00:49
2008,1:47:43,04:03:37
2008,1:47:43,04:00:16
2008,1:47:43,03:59:56
2008,1:47:44,04:10:30
2008,1:47:44,04:03:11
2008,1:47:44,03:57:17
2008,1:47:44,03:24:34
2008,1:47:45,04:11:35
2008,1:47:45,04:13:33
2008,1:47:46,04:20:02
2008,1:47:46,04:12:13
2008,1:47:46,03:36:21
2008,1:47:47,03:57:46
2008,1:47:47,03:41:01
2008,1:47:48,04:03:52
2008,1:47:48,03:54:02
2008,1:47:52,04:15:58
2008,1:47:52,03:58:09
2008,1:47:53,04:10:17
2008,1:47:53,04:06:24
2008,1:47:53,04:03:13
2008,1:47:53,03:48:29
2008,1:47:53,03:34:06
2008,1:47:53,03:09:43
2008,1:47:54,04:55:43
2008,1:47:54,04:34:01
2008,1:47:54,04:08:09
2008,1:47:55,04:33:05
2008,1:47:55,04:33:07
2008,1:47:55,04:23:03
2008,1:47:55,03:41:24
2008,1:47:55,03:35:05
2008,1:47:56,04:41:54
2008,1:47:56,04:08:56
2008,1:47:56,04:06:42
2008,1:47:56,04:06:21
2008,1:47:57,03:14:30
